id,type,wait_time,exec_time
2597,4096-4096,578642100.0,113043766.06683806
2625,512-128,19431300.0,8081.408376963351
2621,512-256,99462500.0,29671.675392670157
2619,512-1024,139953900.0,446058.6387434555
2614,512-2048,241331200.0,1765774.8691099477
2623,512-2048,61218700.0,1765774.8691099477
2626,1024-256,2305300.0,86862.75862068965
2624,256-1024,43564700.0,259054.01459854015
2622,2048-512,85387700.0,822960.0
2565,2048-4096,1277464600.0,52092000.0
2627,2048-256,36766500.0,208440.0
2628,2048-256,16975000.0,208440.0
2594,2048-4096,697698600.0,52092000.0
2613,2048-4096,369308800.0,52092000.0
2513,2048-8192,2527950400.0,208200000.0
2631,256-256,166507100.0,18064.642335766424
2639,256-256,6421100.0,18064.642335766424
2637,256-512,46470000.0,66999.70802919708
2634,512-1024,107916100.0,446058.6387434555
2632,512-4096,154498300.0,7028298.4293193715
2635,512-8192,115522700.0,28052670.157068063
2636,2048-1024,99793900.0,3271200.0
2630,2048-4096,268700700.0,52092000.0
2640,2048-4096,71876600.0,52092000.0
2643,256-1024,13040100.0,259054.01459854015
2641,512-2048,55805900.0,1765774.8691099477
2638,1024-4096,138282600.0,21371724.137931034
2644,4096-128,19279200.0,118402.44215938303
2633,4096-2048,267610700.0,28328084.832904886
2620,4096-4096,612806200.0,113043766.06683806
2645,256-256,113250900.0,18064.642335766424
2650,256-256,13241300.0,18064.642335766424
2649,1024-256,34328200.0,86862.75862068965
2646,512-512,95451600.0,113754.03141361257
2647,512-1024,75774300.0,446058.6387434555
2648,4096-1024,63886400.0,7112075.835475579
2629,4096-4096,550125800.0,113043766.06683806
2652,1024-128,90743600.0,22852.41379310345
2657,1024-128,0.0,22852.41379310345
2654,1024-8192,136076600.0,85355862.06896552
2659,256-128,37027300.0,5276.14598540146
2660,256-4096,21058000.0,4035970.802919708
2651,256-8192,213245600.0,16076905.109489052
2655,2048-128,134207200.0,53532.0
2658,2048-1024,77370200.0,3271200.0
2653,2048-4096,226299200.0,52092000.0
2665,2048-128,0.0,53532.0
2589,2048-8192,1666531100.0,208200000.0
2642,2048-8192,668824400.0,208200000.0
2656,512-512,389724000.0,113754.03141361257
2661,512-1024,289993400.0,446058.6387434555
2667,512-1024,169646100.0,446058.6387434555
2663,512-2048,251354000.0,1765774.8691099477
2668,2048-256,152288100.0,208440.0
2675,2048-256,12262500.0,208440.0
2673,2048-512,53085500.0,822960.0
2666,2048-4096,244380100.0,52092000.0
2676,256-256,45276100.0,18064.642335766424
2674,256-1024,85613600.0,259054.01459854015
2664,256-8192,301731500.0,16076905.109489052
2678,256-8192,21335000.0,16076905.109489052
2677,512-256,42364700.0,29671.675392670157
2679,512-256,2356600.0,29671.675392670157
2672,1024-512,143827000.0,340165.5172413793
2671,1024-2048,168842200.0,5355379.310344827
2670,1024-4096,204858600.0,21371724.137931034
2683,1024-128,12900.0,22852.41379310345
2669,1024-8192,289182900.0,85355862.06896552
2680,2048-1024,73320900.0,3271200.0
2681,4096-1024,61396600.0,7112075.835475579
2682,4096-2048,62612600.0,28328084.832904886
2685,256-128,3610300.0,5276.14598540146
2684,512-128,24620400.0,8081.408376963351
2662,4096-4096,579113800.0,113043766.06683806
2117,4096-8192,11834743700.0,451714652.95629823
2686,512-128,438311700.0,8081.408376963351
2692,512-256,317589600.0,29671.675392670157
2705,512-512,57673700.0,113754.03141361257
2689,512-1024,378757800.0,446058.6387434555
2699,512-8192,205642300.0,28052670.157068063
2688,1024-128,427408900.0,22852.41379310345
2690,1024-256,387472900.0,86862.75862068965
2698,1024-256,226729200.0,86862.75862068965
2693,1024-4096,348037000.0,21371724.137931034
2700,1024-4096,208101000.0,21371724.137931034
2712,1024-128,0.0,22852.41379310345
2710,1024-1024,41327600.0,1345724.1379310344
2711,1024-1024,21345800.0,1345724.1379310344
2706,1024-8192,152085100.0,85355862.06896552
2713,512-128,12924400.0,8081.408376963351
2703,256-512,214160200.0,66999.70802919708
2687,256-4096,538872900.0,4035970.802919708
2707,4096-128,139247700.0,118402.44215938303
2697,4096-256,339586000.0,456702.44215938303
2696,4096-1024,366359800.0,7112075.835475579
2694,4096-4096,512629800.0,113043766.06683806
2719,1024-128,13381900.0,22852.41379310345
2715,1024-2048,98714400.0,5355379.310344827
2717,256-512,59781400.0,66999.70802919708
2714,256-2048,120827000.0,1018715.3284671532
2718,512-512,41847000.0,113754.03141361257
2709,2048-256,223301200.0,208440.0
2720,2048-256,3055100.0,208440.0
2708,2048-512,244124200.0,822960.0
2701,2048-1024,386597500.0,3271200.0
2702,2048-4096,416241300.0,52092000.0
2716,2048-4096,138418700.0,52092000.0
2722,256-1024,19640100.0,259054.01459854015
2721,1024-1024,41985900.0,1345724.1379310344
2723,256-1024,3244800.0,259054.01459854015
2704,4096-4096,497597300.0,113043766.06683806
2233,4096-8192,10269637800.0,451714652.95629823
2725,256-128,416908900.0,5276.14598540146
2732,256-256,276578000.0,18064.642335766424
2727,256-2048,377922400.0,1018715.3284671532
2729,256-4096,340595900.0,4035970.802919708
2734,256-8192,252642200.0,16076905.109489052
2731,512-512,313756000.0,113754.03141361257
2735,512-512,233756000.0,113754.03141361257
2742,512-1024,94088300.0,446058.6387434555
2739,512-4096,160784300.0,7028298.4293193715
2746,512-4096,20783600.0,7028298.4293193715
2737,2048-256,201992800.0,208440.0
2730,2048-512,342607300.0,822960.0
2726,2048-1024,425607700.0,3271200.0
2740,2048-2048,155651300.0,13044000.0
2745,1024-512,56991500.0,340165.5172413793
2724,1024-2048,482350400.0,5355379.310344827
2728,1024-4096,418366800.0,21371724.137931034
2736,1024-8192,322347400.0,85355862.06896552
2747,4096-256,103802900.0,456702.44215938303
2751,4096-256,23770100.0,456702.44215938303
2733,4096-512,385598600.0,1794325.1928020567
2748,4096-1024,90913800.0,7112075.835475579
2750,4096-1024,52676600.0,7112075.835475579
2743,4096-2048,219244400.0,28328084.832904886
2752,512-2048,41976100.0,1765774.8691099477
2749,256-8192,119053100.0,16076905.109489052
2741,2048-4096,332179200.0,52092000.0
2695,2048-8192,1408995500.0,208200000.0
2761,256-128,89002300.0,5276.14598540146
2764,256-1024,29256100.0,259054.01459854015
2760,256-8192,125074000.0,16076905.109489052
2756,1024-128,206188800.0,22852.41379310345
2758,1024-128,166096900.0,22852.41379310345
2763,1024-2048,71429400.0,5355379.310344827
2757,1024-4096,207560600.0,21371724.137931034
2768,1024-128,0.0,22852.41379310345
2765,1024-8192,111452800.0,85355862.06896552
2755,2048-128,312598300.0,53532.0
2762,2048-128,172506400.0,53532.0
2766,2048-4096,144591300.0,52092000.0
2744,2048-8192,740996600.0,208200000.0
2779,256-256,41015100.0,18064.642335766424
2774,256-8192,157074000.0,16076905.109489052
2773,1024-128,178688800.0,22852.41379310345
2769,1024-512,259043900.0,340165.5172413793
2770,1024-512,239043900.0,340165.5172413793
2771,1024-1024,220034600.0,1345724.1379310344
2781,1024-8192,103770000.0,85355862.06896552
2782,512-256,84746100.0,29671.675392670157
2776,512-512,204883900.0,113754.03141361257
2784,1024-256,45917100.0,86862.75862068965
2775,4096-512,228765200.0,1794325.1928020567
2780,4096-512,128765200.0,1794325.1928020567
2767,4096-1024,396576300.0,7112075.835475579
2772,4096-1024,296469200.0,7112075.835475579
2783,2048-1024,80094800.0,3271200.0
2786,2048-1024,20094800.0,3271200.0
2785,2048-8192,248294800.0,208200000.0
2790,256-128,149094200.0,5276.14598540146
2791,256-128,129094200.0,5276.14598540146
2796,1024-128,30117100.0,22852.41379310345
2797,512-512,11230900.0,113754.03141361257
2792,512-2048,112882900.0,1765774.8691099477
2795,2048-2048,66926900.0,13044000.0
2798,2048-128,6976500.0,53532.0
2793,2048-8192,302082900.0,208200000.0
2801,512-128,142999500.0,8081.408376963351
2800,512-512,163105200.0,113754.03141361257
2808,512-2048,4757200.0,1765774.8691099477
2799,512-4096,190027800.0,7028298.4293193715
2807,1024-128,31050700.0,22852.41379310345
2803,1024-1024,112373600.0,1345724.1379310344
2804,2048-2048,106417600.0,13044000.0
2805,2048-2048,86417600.0,13044000.0
2809,2048-128,6466500.0,53532.0
2806,4096-2048,95799300.0,28328084.832904886
2812,4096-256,356800.0,456702.44215938303
2738,4096-4096,1541865700.0,113043766.06683806
2777,4096-4096,813862000.0,113043766.06683806
2814,2048-128,74386400.0,53532.0
2816,2048-128,34338500.0,53532.0
2818,2048-128,0.0,53532.0
2820,2048-128,43600.0,53532.0
2811,2048-4096,186546200.0,52092000.0
2819,512-1024,27827000.0,446058.6387434555
2810,256-2048,210039100.0,1018715.3284671532
2813,1024-1024,152289100.0,1345724.1379310344
2817,1024-2048,76250800.0,5355379.310344827
2815,4096-2048,145626800.0,28328084.832904886
2788,4096-4096,770612100.0,113043766.06683806
2822,256-1024,91491800.0,259054.01459854015
2824,4096-512,54258200.0,1794325.1928020567
2826,4096-1024,19575900.0,7112075.835475579
2789,4096-4096,867709400.0,113043766.06683806
2794,4096-4096,773027100.0,113043766.06683806
2829,256-256,72950900.0,18064.642335766424
2827,512-1024,114397000.0,446058.6387434555
2831,512-1024,34397000.0,446058.6387434555
2832,512-2048,15716700.0,1765774.8691099477
2823,512-4096,202112200.0,7028298.4293193715
2833,1024-512,2757800.0,340165.5172413793
2825,1024-2048,168467600.0,5355379.310344827
2821,1024-4096,264512000.0,21371724.137931034
2834,2048-1024,8056600.0,3271200.0
2830,4096-2048,117396400.0,28328084.832904886
2802,4096-4096,763114900.0,113043766.06683806
2828,4096-4096,270440200.0,113043766.06683806
2839,1024-2048,56688200.0,5355379.310344827
2836,1024-4096,132704600.0,21371724.137931034
2843,1024-256,0.0,86862.75862068965
2837,1024-8192,176688700.0,85355862.06896552
2845,256-128,17578400.0,5276.14598540146
2844,256-1024,37832200.0,259054.01459854015
2841,256-8192,113750000.0,16076905.109489052
2846,256-8192,15977000.0,16076905.109489052
2842,512-4096,104064900.0,7028298.4293193715
2847,1024-1024,6343000.0,1345724.1379310344
2838,4096-4096,300553700.0,113043766.06683806
2840,4096-4096,260553700.0,113043766.06683806
2848,256-128,100938000.0,5276.14598540146
2851,256-512,40999700.0,66999.70802919708
2849,512-256,82029400.0,29671.675392670157
2852,1024-256,23116300.0,86862.75862068965
2853,1024-256,3115500.0,86862.75862068965
2850,1024-4096,84401200.0,21371724.137931034
2854,1024-2048,5345400.0,5355379.310344827
2264,4096-8192,12274346800.0,451714652.95629823
2276,4096-8192,12034139700.0,451714652.95629823
2872,512-128,98611700.0,8081.408376963351
2870,512-256,138633300.0,29671.675392670157
2857,512-1024,399049700.0,446058.6387434555
2867,1024-128,200072600.0,22852.41379310345
2864,1024-256,260136600.0,86862.75862068965
2876,1024-256,20136600.0,86862.75862068965
2869,1024-512,160412800.0,340165.5172413793
2856,1024-1024,421482400.0,1345724.1379310344
2871,1024-8192,205492500.0,85355862.06896552
2878,256-256,66417200.0,18064.642335766424
2861,256-512,406559500.0,66999.70802919708
2873,256-512,166559500.0,66999.70802919708
2868,256-2048,267511300.0,1018715.3284671532
2875,256-2048,127529400.0,1018715.3284671532
2860,2048-128,428583000.0,53532.0
2865,2048-128,328583000.0,53532.0
2877,2048-1024,91854200.0,3271200.0
2855,2048-2048,541627000.0,13044000.0
2859,2048-8192,660054200.0,208200000.0
2885,1024-256,140403100.0,86862.75862068965
2881,1024-512,221301000.0,340165.5172413793
2892,1024-2048,5671300.0,5355379.310344827
2886,1024-4096,141774900.0,21371724.137931034
2893,256-128,2777600.0,5276.14598540146
2890,256-4096,66810900.0,4035970.802919708
2883,256-8192,218851900.0,16076905.109489052
2888,512-512,119965700.0,113754.03141361257
2891,512-1024,60298000.0,446058.6387434555
2882,512-2048,242260500.0,1765774.8691099477
2858,4096-128,723474200.0,118402.44215938303
2874,4096-128,403474200.0,118402.44215938303
2880,4096-128,283499300.0,118402.44215938303
2879,4096-256,303837600.0,456702.44215938303
2862,4096-512,645387100.0,1794325.1928020567
2884,4096-1024,210305100.0,7112075.835475579
2889,4096-4096,217692900.0,113043766.06683806
2896,512-256,78706500.0,29671.675392670157
2898,512-512,38790600.0,113754.03141361257
2894,2048-256,120012500.0,208440.0
2895,2048-512,100613600.0,822960.0
2887,2048-1024,263286400.0,3271200.0
2897,2048-4096,112705600.0,52092000.0
2863,2048-8192,952224400.0,208200000.0
2902,512-256,172418700.0,29671.675392670157
2908,512-256,51683400.0,29671.675392670157
2910,512-512,11767500.0,113754.03141361257
2909,2048-128,32821100.0,53532.0
2866,2048-8192,1102538200.0,208200000.0
2920,256-128,21040700.0,5276.14598540146
2913,256-512,161102400.0,66999.70802919708
2918,256-1024,61294500.0,259054.01459854015
2901,256-8192,418779800.0,16076905.109489052
2905,256-8192,338049800.0,16076905.109489052
2907,256-8192,298111500.0,16076905.109489052
2919,1024-256,58266300.0,86862.75862068965
2903,1024-512,379451700.0,340165.5172413793
2917,1024-512,98519600.0,340165.5172413793
2906,1024-2048,324553800.0,5355379.310344827
2912,1024-2048,203875000.0,5355379.310344827
2914,1024-2048,163875000.0,5355379.310344827
2900,1024-4096,466742100.0,21371724.137931034
2923,256-512,6054500.0,66999.70802919708
2904,4096-128,388111100.0,118402.44215938303
2915,4096-256,167517300.0,456702.44215938303
2921,4096-512,48973400.0,1794325.1928020567
2922,4096-2048,55844800.0,28328084.832904886
2916,4096-4096,262017200.0,113043766.06683806
2928,512-256,22890500.0,29671.675392670157
2924,512-8192,130985500.0,28052670.157068063
2911,2048-256,392278400.0,208440.0
2930,2048-512,12735000.0,822960.0
2926,2048-2048,105166000.0,13044000.0
2927,2048-4096,124828500.0,52092000.0
2931,1024-128,45843900.0,22852.41379310345
2929,1024-1024,87174300.0,1345724.1379310344
2925,4096-512,169968700.0,1794325.1928020567
2301,4096-8192,13118654700.0,451714652.95629823
2326,4096-8192,12619882100.0,451714652.95629823
2953,512-128,62611800.0,8081.408376963351
2941,512-256,302633400.0,29671.675392670157
2944,512-256,242633400.0,29671.675392670157
2955,512-1024,23057900.0,446058.6387434555
2936,512-2048,404399200.0,1765774.8691099477
2933,512-4096,469664400.0,7028298.4293193715
2935,512-4096,430086200.0,7028298.4293193715
2949,512-4096,151427500.0,7028298.4293193715
2939,512-8192,377714400.0,28052670.157068063
2943,512-8192,298138900.0,28052670.157068063
2952,256-256,119157000.0,18064.642335766424
2942,256-2048,320157700.0,1018715.3284671532
2947,256-8192,235215900.0,16076905.109489052
2950,1024-128,176238800.0,22852.41379310345
2937,1024-256,436302800.0,86862.75862068965
2948,1024-512,216556100.0,340165.5172413793
2951,1024-512,156579000.0,340165.5172413793
2958,1024-4096,37635600.0,21371724.137931034
2954,1024-8192,181912000.0,85355862.06896552
2963,512-128,2734500.0,8081.408376963351
2957,2048-128,123935200.0,53532.0
2946,2048-512,344743100.0,822960.0
2945,2048-1024,367244900.0,3271200.0
2940,2048-2048,477787100.0,13044000.0
2964,2048-128,52600.0,53532.0
2956,2048-2048,160288600.0,13044000.0
2962,2048-4096,92145100.0,52092000.0
2932,2048-8192,848491600.0,208200000.0
2973,512-128,29055300.0,8081.408376963351
2969,512-1024,109493300.0,446058.6387434555
2961,256-512,270816400.0,66999.70802919708
2967,256-512,150560300.0,66999.70802919708
2974,256-512,10560300.0,66999.70802919708
2971,256-1024,70752400.0,259054.01459854015
2965,256-4096,194838100.0,4035970.802919708
2960,1024-256,295939300.0,86862.75862068965
2968,4096-256,137140000.0,456702.44215938303
2972,4096-512,58477600.0,1794325.1928020567
2934,4096-1024,824693800.0,7112075.835475579
2975,2048-512,6066500.0,822960.0
2966,2048-2048,198537900.0,13044000.0
2938,4096-2048,788065900.0,28328084.832904886
2978,4096-128,0.0,118402.44215938303
2359,4096-8192,12808629800.0,451714652.95629823
2430,4096-8192,11427987300.0,451714652.95629823
2990,256-128,212720000.0,5276.14598540146
2987,256-2048,273733500.0,1018715.3284671532
2977,256-4096,477378700.0,4035970.802919708
2997,256-4096,76750700.0,4035970.802919708
2998,256-4096,56756000.0,4035970.802919708
2979,1024-128,437778900.0,22852.41379310345
2982,1024-1024,379101800.0,1345724.1379310344
2976,1024-2048,503739400.0,5355379.310344827
3001,1024-2048,5345400.0,5355379.310344827
2980,512-256,426467900.0,29671.675392670157
2986,512-512,306552000.0,113754.03141361257
2999,512-1024,46797700.0,446058.6387434555
2981,512-2048,408233700.0,1765774.8691099477
2985,512-8192,354604700.0,28052670.157068063
2994,512-8192,174937000.0,28052670.157068063
2988,2048-128,295990600.0,53532.0
2995,2048-128,155990600.0,53532.0
2983,2048-2048,409034600.0,13044000.0
2996,2048-2048,149034600.0,13044000.0
3003,2048-1024,12154100.0,3271200.0
3000,2048-2048,81992000.0,13044000.0
2992,2048-4096,284397800.0,52092000.0
3006,256-128,5213500.0,5276.14598540146
3004,512-512,46360100.0,113754.03141361257
3005,4096-256,27784100.0,456702.44215938303
2991,4096-1024,314629000.0,7112075.835475579
2984,4096-2048,476301800.0,28328084.832904886
3007,512-2048,18827600.0,1765774.8691099477
2993,2048-4096,352159600.0,52092000.0
3010,512-512,12994700.0,113754.03141361257
3009,512-2048,34646700.0,1765774.8691099477
3008,4096-2048,83974800.0,28328084.832904886
2989,4096-4096,548969200.0,113043766.06683806
3011,2048-512,110455700.0,822960.0
3013,2048-1024,72875900.0,3271200.0
3012,512-2048,95669700.0,1765774.8691099477
3017,512-128,7100.0,8081.408376963351
3015,512-4096,40904200.0,7028298.4293193715
3016,1024-2048,27259600.0,5355379.310344827
3002,1024-8192,387479900.0,85355862.06896552
3014,1024-8192,147260100.0,85355862.06896552
3020,256-256,28207600.0,18064.642335766424
3018,256-4096,72225500.0,4035970.802919708
3019,512-512,53339300.0,113754.03141361257
2454,4096-8192,11821706400.0,451714652.95629823
2524,4096-8192,10418387400.0,451714652.95629823
3030,256-128,286608900.0,5276.14598540146
3039,256-256,106621700.0,18064.642335766424
3041,256-256,66621700.0,18064.642335766424
3043,256-8192,42680600.0,16076905.109489052
3034,1024-128,223703500.0,22852.41379310345
3028,1024-256,343767500.0,86862.75862068965
3031,1024-1024,285026400.0,1345724.1379310344
3029,1024-2048,329058900.0,5355379.310344827
3040,1024-4096,125139300.0,21371724.137931034
3038,1024-8192,230382300.0,85355862.06896552
3047,256-512,51399000.0,66999.70802919708
3037,512-512,252563100.0,113754.03141361257
3024,512-2048,514215100.0,1765774.8691099477
3035,512-2048,294215100.0,1765774.8691099477
3042,512-8192,180615800.0,28052670.157068063
3023,4096-128,561734300.0,118402.44215938303
3026,4096-512,503410200.0,1794325.1928020567
3036,4096-1024,308846400.0,7112075.835475579
3046,4096-1024,110512400.0,7112075.835475579
2549,4096-8192,10513239100.0,451714652.95629823
2578,4096-8192,9933724000.0,451714652.95629823
3065,256-128,182609000.0,5276.14598540146
3067,256-512,142670700.0,66999.70802919708
3070,256-512,82670700.0,66999.70802919708
3072,256-1024,42862800.0,259054.01459854015
3064,256-2048,203627800.0,1018715.3284671532
3066,256-2048,163689500.0,1018715.3284671532
3073,256-2048,23689500.0,1018715.3284671532
3061,256-4096,266898800.0,4035970.802919708
3074,256-8192,19696000.0,16076905.109489052
3058,512-256,340734500.0,29671.675392670157
3075,1024-128,1748500.0,22852.41379310345
3048,1024-1024,543663300.0,1345724.1379310344
3054,1024-2048,427089900.0,5355379.310344827
3055,1024-2048,407112800.0,5355379.310344827
3071,1024-4096,104452100.0,21371724.137931034
3063,2048-128,265505700.0,53532.0
3044,2048-256,646293900.0,208440.0
3045,2048-512,626959300.0,822960.0
3022,2048-1024,1089565100.0,3271200.0
3057,2048-1024,389599900.0,3271200.0
3068,2048-2048,181975800.0,13044000.0
3027,2048-4096,1042325200.0,52092000.0
3077,512-128,42679100.0,8081.408376963351
3078,512-1024,23051200.0,446058.6387434555
3059,4096-128,404256500.0,118402.44215938303
3060,4096-128,384256500.0,118402.44215938303
3079,4096-128,4288200.0,118402.44215938303
3052,4096-512,546050900.0,1794325.1928020567
3062,4096-512,346169400.0,1794325.1928020567
3053,4096-1024,533163000.0,7112075.835475579
3056,4096-1024,473281500.0,7112075.835475579
3069,4096-2048,241491100.0,28328084.832904886
3076,4096-2048,101595800.0,28328084.832904886
3080,512-128,22525200.0,8081.408376963351
3081,512-2048,4282900.0,1765774.8691099477
3049,2048-4096,698050400.0,52092000.0
3050,2048-4096,677974600.0,52092000.0
3082,2048-512,38103900.0,822960.0
3025,2048-8192,1386300700.0,208200000.0
3032,2048-8192,1247123700.0,208200000.0
3087,512-128,147097100.0,8081.408376963351
3086,512-256,167118700.0,29671.675392670157
3084,1024-128,208141600.0,22852.41379310345
3094,1024-128,8141600.0,22852.41379310345
3093,1024-512,28458900.0,340165.5172413793
3090,1024-2048,93497000.0,5355379.310344827
3085,2048-256,194705500.0,208440.0
3088,2048-4096,186589000.0,52092000.0
3033,2048-8192,1443940200.0,208200000.0
3104,256-128,23210800.0,5276.14598540146
3099,256-1024,123464600.0,259054.01459854015
3105,256-2048,4224300.0,1018715.3284671532
3091,256-4096,287941500.0,4035970.802919708
3092,256-4096,267946800.0,4035970.802919708
3098,1024-128,148269700.0,22852.41379310345
3096,1024-512,189270500.0,340165.5172413793
3102,512-512,69700800.0,113754.03141361257
3100,4096-128,110819300.0,118402.44215938303
3089,4096-1024,338512900.0,7112075.835475579
3095,4096-1024,218614900.0,7112075.835475579
3097,2048-1024,182886100.0,3271200.0
3103,2048-1024,62202600.0,3271200.0
3101,2048-2048,115246600.0,13044000.0
3051,2048-8192,1312011200.0,208200000.0
3115,256-256,31063100.0,18064.642335766424
3116,256-1024,11304100.0,259054.01459854015
3113,256-8192,87122000.0,16076905.109489052
3111,512-256,128151700.0,29671.675392670157
3117,512-512,8230700.0,113754.03141361257
3107,512-2048,209887800.0,1765774.8691099477
3108,1024-256,190974700.0,86862.75862068965
3110,4096-128,152093200.0,118402.44215938303
3106,4096-512,234124200.0,1794325.1928020567
2584,4096-8192,11137292600.0,451714652.95629823
2691,4096-8192,8996631400.0,451714652.95629823
3133,256-256,145621800.0,18064.642335766424
3129,256-1024,225862800.0,259054.01459854015
3139,256-1024,25862800.0,259054.01459854015
3126,256-2048,286622500.0,1018715.3284671532
3134,256-2048,126640600.0,1018715.3284671532
3130,256-4096,209898800.0,4035970.802919708
3135,256-8192,121939800.0,16076905.109489052
3119,1024-256,443026700.0,86862.75862068965
3131,1024-1024,204285600.0,1345724.1379310344
3122,1024-2048,388295200.0,5355379.310344827
3138,1024-4096,84398500.0,21371724.137931034
3124,1024-8192,429641500.0,85355862.06896552
3140,512-512,110755300.0,113754.03141361257
3132,512-1024,271087600.0,446058.6387434555
3121,512-2048,492407300.0,1765774.8691099477
3137,512-4096,177783600.0,7028298.4293193715
3112,2048-256,679872200.0,208440.0
3118,2048-256,558992100.0,208440.0
3123,2048-512,459815100.0,822960.0
3127,2048-1024,382263300.0,3271200.0
3145,4096-256,23610600.0,456702.44215938303
3146,4096-256,3604000.0,456702.44215938303
3144,4096-512,45405000.0,1794325.1928020567
2753,4096-8192,8326632500.0,451714652.95629823
2754,4096-8192,8308426100.0,451714652.95629823
3168,256-128,17609000.0,5276.14598540146
3166,256-1024,57862800.0,259054.01459854015
3141,256-2048,559238200.0,1018715.3284671532
3157,256-2048,238622500.0,1018715.3284671532
3156,256-4096,261645000.0,4035970.802919708
3165,256-4096,81898800.0,4035970.802919708
3150,2048-128,382952400.0,53532.0
3160,2048-128,182952400.0,53532.0
3149,2048-256,403160900.0,208440.0
3164,2048-512,103775400.0,822960.0
3120,2048-2048,996830400.0,13044000.0
3143,2048-2048,537335400.0,13044000.0
3151,1024-256,377906300.0,86862.75862068965
3152,1024-512,358159600.0,340165.5172413793
3169,1024-2048,23171300.0,5355379.310344827
3142,1024-4096,579887400.0,21371724.137931034
3162,512-512,180391900.0,113754.03141361257
3161,512-1024,200724200.0,446058.6387434555
3158,512-2048,262043900.0,1765774.8691099477
3154,512-8192,368444600.0,28052670.157068063
3155,512-8192,348776900.0,28052670.157068063
3171,256-256,29783800.0,18064.642335766424
3163,4096-256,191251800.0,456702.44215938303
3148,4096-512,492589400.0,1794325.1928020567
3153,4096-2048,419579900.0,28328084.832904886
3159,4096-2048,300917500.0,28328084.832904886
3174,512-512,1930400.0,113754.03141361257
3173,512-1024,22263200.0,446058.6387434555
3172,2048-2048,56392700.0,13044000.0
3128,2048-4096,976081100.0,52092000.0
3176,4096-256,16793800.0,456702.44215938303
3167,4096-2048,224783700.0,28328084.832904886
3170,4096-4096,249945600.0,113043766.06683806
3181,256-4096,34797500.0,4035970.802919708
3182,1024-2048,21152900.0,5355379.310344827
3175,1024-4096,177245400.0,21371724.137931034
3183,512-128,18168800.0,8081.408376963351
3180,512-4096,85197600.0,7028298.4293193715
3184,512-4096,7018300.0,7028298.4293193715
3178,2048-2048,141152000.0,13044000.0
3136,2048-4096,1020948900.0,52092000.0
3186,256-4096,25073000.0,4035970.802919708
3185,1024-2048,51492300.0,5355379.310344827
3179,4096-2048,200848200.0,28328084.832904886
3187,4096-4096,125472200.0,113043766.06683806
3193,256-128,6410000.0,5276.14598540146
3189,2048-128,87491600.0,53532.0
3191,2048-512,48233000.0,822960.0
3147,2048-4096,979909500.0,52092000.0
3188,2048-4096,160353000.0,52092000.0
3194,1024-2048,46636400.0,5355379.310344827
3195,1024-2048,26636400.0,5355379.310344827
3198,1024-512,240200.0,340165.5172413793
3196,1024-8192,86636300.0,85355862.06896552
3200,4096-128,7656800.0,118402.44215938303
3192,4096-1024,174793000.0,7112075.835475579
3197,4096-2048,96036100.0,28328084.832904886
3199,4096-2048,62978500.0,28328084.832904886
3201,256-1024,24176200.0,259054.01459854015
3202,4096-512,6966100.0,1794325.1928020567
2759,4096-8192,9329103500.0,451714652.95629823
2778,4096-8192,8950188500.0,451714652.95629823
3209,256-128,319609000.0,5276.14598540146
3221,256-512,79670700.0,66999.70802919708
3205,256-1024,399862800.0,259054.01459854015
3212,256-1024,259862800.0,259054.01459854015
3213,256-1024,239868100.0,259054.01459854015
3219,256-1024,119929800.0,259054.01459854015
3222,256-2048,60881600.0,1018715.3284671532
3211,256-4096,283898800.0,4035970.802919708
3215,1024-128,204921700.0,22852.41379310345
3220,1024-512,105239000.0,340165.5172413793
3207,1024-2048,370254200.0,5355379.310344827
3228,1024-128,0.0,22852.41379310345
3229,1024-128,0.0,22852.41379310345
3210,1024-8192,390277600.0,85355862.06896552
3204,512-256,511307300.0,29671.675392670157
3214,512-4096,318305900.0,7028298.4293193715
3190,512-8192,819615900.0,28052670.157068063
3208,2048-128,460383900.0,53532.0
3216,2048-512,301153300.0,822960.0
3217,2048-512,281206900.0,822960.0
3083,2048-8192,3172770900.0,208200000.0
3125,2048-8192,2330671900.0,208200000.0
3231,256-128,210294800.0,5276.14598540146
3226,256-512,310408700.0,66999.70802919708
3235,256-512,130156000.0,66999.70802919708
3234,1024-128,151178900.0,22852.41379310345
3230,1024-2048,236712400.0,5355379.310344827
3242,1024-256,0.0,86862.75862068965
3236,1024-8192,196511900.0,85355862.06896552
3244,512-128,37497600.0,8081.408376963351
3241,512-512,97625700.0,113754.03141361257
3245,256-512,18670300.0,66999.70802919708
3203,4096-128,860129100.0,118402.44215938303
3206,4096-128,800129100.0,118402.44215938303
3223,4096-128,460247600.0,118402.44215938303
3225,4096-128,420246800.0,118402.44215938303
3232,4096-128,280048200.0,118402.44215938303
3238,4096-128,160048200.0,118402.44215938303
3218,4096-256,560822900.0,456702.44215938303
3224,4096-256,440822900.0,456702.44215938303
3233,4096-512,262299400.0,1794325.1928020567
3227,4096-2048,409085800.0,28328084.832904886
3243,4096-2048,90605100.0,28328084.832904886
3247,256-256,11615200.0,18064.642335766424
3237,2048-256,212854100.0,208440.0
3239,2048-256,172854100.0,208440.0
3240,2048-2048,165898100.0,13044000.0
3248,4096-1024,13975000.0,7112075.835475579
